INFO  11:37:44 Using data-center name 'datacenter1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
INFO  11:37:44 New Cassandra host /172.31.28.223:9042 added
Connected to cluster: Test Cluster
Datatacenter: datacenter1; Host: /172.31.28.223; Rack: rack1
Created schema. Sleeping 1s for propagation.
Sleeping 2s...
Warming up likelyquery0 with 50000 iterations...
Running [likelyquery0] with 200 threads for 50000000 iteration
type,      total ops,    op/s,    pk/s,   row/s,    mean,     med,     .95,     .99,    .999,     max,   time,   stderr, errors,  gc: #,  max ms,  sum ms,  sdv ms,      mb
total,      15558919,    7410,    7410,    7410,    26.9,    25.0,    42.1,    50.5,    67.9,    79.7, 2352.4,  0.00125,      0,      0,       0,       0,       0,       0
total,      15566685,    7487,    7487,    7487,    26.7,    24.8,    38.7,    58.2,    67.6,    76.7, 2353.4,  0.00125,      0,      0,       0,       0,       0,       0
total,      15574198,    7253,    7253,    7253,    27.6,    25.2,    39.1,    77.8,    89.1,   116.7, 2354.4,  0.00125,      0,      0,       0,       0,       0,       0
total,      15581794,    7343,    7343,    7343,    27.2,    25.2,    40.6,    63.8,    76.7,    89.3, 2355.5,  0.00125,      0,      0,       0,       0,       0,       0
total,      15589576,    7362,    7362,    7362,    27.1,    25.1,    43.4,    57.3,    67.1,    77.9, 2356.5,  0.00126,      0,      0,       0,       0,       0,       0
total,      15597302,    7364,    7364,    7364,    27.2,    25.3,    43.3,    53.9,    67.0,    86.6, 2357.6,  0.00126,      0,      0,       0,       0,       0,       0
total,      15604931,    7303,    7303,    7303,    27.4,    25.1,    52.1,    59.5,    68.7,    77.1, 2358.6,  0.00126,      0,      0,       0,       0,       0,       0
total,      15612357,    6963,    6963,    6963,    27.9,    25.4,    50.2,    67.0,    84.9,    95.6, 2359.7,  0.00126,      0,      0,       0,       0,       0,       0
total,      15620403,    7389,    7389,    7389,    27.8,    25.4,    46.7,    65.5,    74.2,   156.9, 2360.8,  0.00126,      0,      0,       0,       0,       0,       0
total,      15627775,    7151,    7151,    7151,    28.0,    25.5,    49.8,    62.1,    72.6,    82.4, 2361.8,  0.00126,      0,      0,       0,       0,       0,       0
total,      15635690,    7494,    7494,    7494,    26.7,    25.1,    39.8,    47.1,    60.7,    74.9, 2362.9,  0.00126,      0,      0,       0,       0,       0,       0
total,      15643346,    7354,    7354,    7354,    27.2,    25.1,    40.7,    61.9,    73.1,    88.1, 2363.9,  0.00126,      0,      0,       0,       0,       0,       0
total,      15651021,    7434,    7434,    7434,    26.9,    25.2,    42.0,    49.4,    63.1,    75.1, 2364.9,  0.00126,      0,      0,       0,       0,       0,       0
total,      15658945,    7520,    7520,    7520,    26.6,    24.9,    40.3,    51.2,    63.4,    72.6, 2366.0,  0.00126,      0,      0,       0,       0,       0,       0
